Feature ID	Taxon	Confidence
0f941521460b1cca82c9522c3b46d931	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__	0.9999645818308943
ca8cf800b37aec79c8f2b3c321e98ac9	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9998514975770743
2e9f92dfc52ab81e0d2398fbd8ecbcf9	k__Bacteria	0.9690011772186746
d08c609d18d9edb7821244961a5e2e42	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__	0.9999997479377531
6eaf667bd35e8cbbda80d0047314fa17	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae	0.788374421640538
1b7f3853fb841fd672955d485191a20a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.8443332305312998
5b0305f9a2724caa6ab4e4e1014c68a9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999367650330736
8559a8744fda6a54c8827d8c08fee543	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconacetobacter	0.9862070076666808
e6ea20d05b74c8236aaec5da65eb70a4	k__Bacteria	0.9465013889842263
f425ae072689a75b2c7c76ca53f8c766	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999999507181355
b7ac0af45de9f34fbf9f604066369b3c	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__	0.8117339056511462
799b9086e7fa6a162c5825339e1b55c9	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__	0.9999999992515569
8c7fd43e11a088d1e257c73ceee03095	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Holosporaceae; g__; s__	0.999999999686537
52628ddc6d6637b199b392076f8b8bb6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__kristinae	0.9885242580077782
313f3adf201c17ef793383ad474b0874	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dyella	0.7159094016011553
42cf8e5347cae4f9572041f6e9360a7a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__sobrinus	0.9999982969796981
51e111be48efec3d86bfaf87aa8b0ee7	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__	0.9999998111259495
e69b4f5418592c45570d0d2417b8e467	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Thermomonosporaceae; g__Actinomadura	0.810934731113396
956741684619538190f7a428aff8b1ad	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia; s__	0.9993979269380018
8315f9a83eb81842bcfef51403000bfd	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Nodosilinea; s__nodulosa	0.9393898592115061
54bb4c7f29c8c54045186ba16fb78d64	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.9999987168998408
7a762a3611b68f873f629c7c07783a7e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__	0.9964291597688996
af389280832838728ccad689092df321	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.8335967298759607
9cc9acf3b6ad9755de8f35d709d61591	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999239959230721
629599111793323290d80db3e867b554	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.999995413748608
5ae462cd2afa5a44b8901f143a462fb7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Commensalibacter; s__intestini	0.9999992861293369
975c2bc120451fa1586988302fd26e37	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Ureibacillus; s__	0.9689142841147886
0deb200efaca2c3525c1f726a82fd496	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.7554735823417047
61849e275c8de8cbb8fdd3d82a24519c	k__Bacteria	0.9996533040338286
225b1b8f85d63ee4814bb351e1b5defb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999898231057618
a5d03c74be35a473055faad214891368	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	0.999999134340238
6076bb1ec19e9c98898f291525972994	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9555972859839319
ea89bc4bfc1c5dfe56c03e5b3ef64822	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__	0.9167237792547627
4f73db1f5e6eeee7811ae9dd62aee3f8	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__	0.9979450947582543
4d814a51da6a984d563662dfb7e0d19e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9999996642493865
b51d11907d49a8c1f5eaabcb89247f6d	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__	0.9999999962817725
e94a9c7a5a6a0cdd11d3473fb1b3fd65	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens	0.8441123163292353
ca2e04c5613b2a61fc612e5d3e169aef	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999897406023093
d648800de687444b77c60f08a72a5643	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__	0.735618235807282
5b6f2a3d81454429e98aad4206f8d9de	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__	0.9999917551532712
8d7fc3b95ef4227531730774e25832b3	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__	0.999999999964615
d731e09c6efa8ce00995cb139eba9620	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__	0.815770998015116
f7e0f84079bd39ced04a1829ed596d1b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Pythium; s__ultimum	0.9998886476207618
f61ae4b3fa15d92bd19a28bd72a46120	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Cohnella; s__	0.99993691929303
6b3fcd98d54273e7c5aae22815a624eb	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999839160172158
08968e9a267404f2b9f805f5045ab102	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__intestinale	0.9999974102419028
8501d92ff199b57699aac4e7192b63f0	k__Bacteria	0.9994128312357495
7d3eca29be152a2ff2ec0e317dd27be7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii	0.9819398714637201
fbee2ccd403d48811c27cd1aa0a78d19	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae	0.9541338701738157
c6b35be021defef9219989c8a5c37698	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__	0.7508229234859207
4b2fdeffe6f02382622d37434ed0fead	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999845295399147
ff8401bc5c396c099a2198b2f060c374	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__	0.9832174739385754
aa8b7fd2892fcf3d30a468521a0048cc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.9999456674816127
1604127d6c2d28a07688481143d103fa	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__	0.9945111295448901
dbf8a9d142fd1dcdf018fb5cb7a0832e	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__	0.8850134792184154
884bc809de2116026796b350773729a5	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__	0.9999938210004209
88800f289ee2497d74a8231131dfd34d	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999682641066
11023af74bfb67cc983f8aef267aad73	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145	0.9983587472753193
827dbc866d8a02d967631caf66a473a0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Rarobacteraceae; g__Rarobacter; s__	0.9847474062450097
7c3b8afc3866233dcca9cfb5d2f844f5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__	0.9772619032400696
3fb4e384d5edd612f55472a50703f4f1	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__	0.9999999993808331
766cd179b314b8c2332dc9c94c58c82c	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__[Kouleothrixaceae]; g__; s__	0.9999999744376286
c11fea98c2f519245c24226f575d9c16	k__Bacteria	0.9871745136379179
f448bf6e5c3bcdd2cc4a8d7d6a3f269a	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9999999938267052
05627e5e3f039b7c90142f8532c4369b	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__	0.99971237175168
e2c09bbbe26099fed77967b707634bef	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9997987912016515
c903b5cad05793ac11da8438b4525d77	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae	0.9999934798342693
2e8bfc8ea78ebe3c394720229ba7bf12	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__	0.9833347224465577
84bedc03edffeefe7d93197abb907a84	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Shigella	0.7253973040596622
6d4100164d7ce9c0192bd0a49c4402f8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.999721141924813
c437005a7164766c8a2e1e4be2844326	k__Bacteria	0.9635112022040901
dcfa787c40043d27955368676185d8be	k__Bacteria	0.9723310537538934
26cc66b149d08e04d049d73dcb7a9d63	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999980541169041
4a753296252b10a205f3efffd57a28f2	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Herpetosiphonales; f__; g__; s__	0.9999999999993179
c300a5af464f966c9214bc7737c6148f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__	0.9929360364579408
2049d2f45b6896d1469181fe05f1ec8f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Geodermatophilus	0.999334019545191
92688d409bc26a77bc3716c9ecd8e25f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.960007043596805
4e87872caefcb06408979c1d01cb885b	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__; s__	0.705623490530564
724e0b675dfe47b768ab98cad11750d3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9713377890620336
2a1f2f97d2adb776936fdd0562bf658e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__lugdunensis	0.7876841451559273
cef608e6b6d8ee1cfc651cfdae4605f3	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999999999998437
fc4131b238052004bd8f7c86a7032edb	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9999990361810474
1b6d521804898478362988b8d2b8efba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.99999999999973
0690ffc3ae99aab27e343d6c9e854a74	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Commensalibacter; s__intestini	0.9999999648748179
7c8ab21f1fc1a7c8cd691eb00e59434e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9997888644625522
9fbdda9b730b0e9c7d3f23a5f15f79d1	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.8717454978031512
9b140653c4df642120284c270f7a3c2e	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__	0.9999504851033869
945ab40aab7efba4bb40cba5ffa38183	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.9999700536485892
fc0f98d1933e5998c8605e02d7cd5797	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Wautersiella; s__	0.9999652394924115
04a26f6a721e98fc26afb1c49b894887	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__	0.9996601403979505
6bce38408a728af24da61389b4343e5c	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__	0.9981663137817625
d28edbf773fe0f85102e7dd099fe4584	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__	0.9964906358857453
9c5a028f3d8676f3469babaaf36a711e	k__Bacteria; p__Chloroflexi; c__TK17; o__mle1-48; f__; g__; s__	0.999999999951811
4f1971898ff0234e7bac450d025dcae0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9908854805704034
01b1d5453c67dd4fb65a0a8376cee682	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae	0.9246854182238279
dbc361b85f945df75a29d4324a4704dc	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.859257313604614
095762f0b0f640d649ca3ee3b4eaac66	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__	0.9999984680685056
cd8a9168375336d39dc4dffbb9d23c6f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.9112545676433546
2cb0d9e251b72608bde6ab6d9de9a7e9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__	0.9529132794370452
d5c3bba24127c6630d69b4073c2b277a	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999986896050702
432ba704b2e9ea66d9938a4264faa233	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Commensalibacter; s__intestini	0.9999691903130523
f37a0291973a89db1bd95e65cdbfb0d9	k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Nodosilinea; s__nodulosa	0.9305729000031617
7629f6a9150c61186fa59c47bc375135	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Listeriaceae; g__Listeria; s__weihenstephanensis	0.9978732705944017
20bb4b7f09b09b5490c47db182ff2da6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Yonghaparkia; s__	0.8365072106524013
f8f07e98903d568c61d491f4ce03a053	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconacetobacter; s__intermedius	0.8706231642862793
899f585f354e2e3c701cd1d0e83ca044	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Tepidimicrobium; s__	0.9999999127718306
c21aa4a874241e9f698e5b668d191264	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Thermoactinomycetaceae; g__Planifilum; s__	0.8168996677512304
7e636bc4d79f8918869319282896926f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9917874531190665
e020cf167f0c55c5b4197b2e9f0ec728	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia; s__	0.9825639682106106
cbedc278edba5d6d5d4a0f0b2ef40bd3	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__	0.8254456115955308
f9ca09cae3f8e5692bc4cb1f1a3853be	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9842325996863435
6b207282fa2c7a8fdb2de6f072f4455f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae	0.999999562325237
8d7682ab451353eabe0485d70c53df19	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Blastomonas	0.9982806063614327
df7206b77dc10b36a7f625c2ef7f3465	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia; s__Wolbachia endosymbiont of Chorthippus parallelus	0.9060996866427408
b53488d44b9025d869a53ba41ce16092	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999403061875436
b78d9be9772580d92ba8c66009c57c47	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__	0.9997927012393167
c838162a8a8a6efd2867c9d25cf73784	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9942855996309596
55dbf8ebc8f0251449916750e82c3271	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__	0.7174404812034464
6fe041ad6f383aab7d5f307d65ff3d08	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum; s__irakense	0.9247159346286524
ca4206b3ae5763586a6a56cec4f839ae	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.7911369477594327
8f65c01814448b73396ce5f1f3136d65	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.9998735669602273
c28d2119b394bb6601111aba9497135a	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999999646008
f94b1ec5e427f9106c2f5647c8a200a9	k__Bacteria	0.9715894650000768
4ce2628163e250ba224d9b58b36c4369	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__	0.9999999999999858
1590c0c59ed383bb84a87c283da729ff	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__	0.992265763902259
c6e7945638c27e78fe5f0b8d60b2e55b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.999999823722264
e6cc47909d215fb02ba9796ad631eb79	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__	0.9923711831462012
3ef41324654ff34820fa69de97b03a1d	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Wolbachia; s__	0.9973182308070707
09202cc0f105bb2e2cb018abfba6cb50	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta	0.9989565420610467
e97388c14c2b1142b42e6e4447833cb5	k__Bacteria	0.8318889288135969
e025a3a5f48d534962221024d7b4cbff	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999999891557964
884eb2ea6f77ec7a91cf01118c3dae7d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__	0.9984824371448966
18967498c6dd878d6b5c0b258b06a78d	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__	0.9999898768936166
f2f4b1aa1279a42f332e95ab86903ec4	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__	0.9999974115873547
95d622168821c0ace2ccd80d73a440a7	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__	0.9980264564882804
75eda5c96a8384da552106246a0cc318	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__	0.9999881550754208
5c3feb7952225c71e81562f987221fc6	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__	0.9998622475859006
41fd8555042ee2e3266eeff2508d3436	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__	0.9999978759874713
054cdb40ec6bcdf27bf25a2021583a04	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__	0.9999998980496424
469b9ae58c07c3ce93b86aae2cb3e6b4	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__	0.9999581710476868
c6de12398dc57fb41101720b829d0088	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9977609314026752
